date,year,month,das_dollar,ifem_dollar,bdc_dollar,pounds,euro,cfafr,allitems_year_on,allitems_average,food_year_on,food_average,allitemslessfrmprodyearon,allitemslessfrmprodaverage,allitemslessfrmprodandenergyyearon,allitemslessfrmprodandenergyavg,selected_rate,exchange_series_used,selected_rate_log,imputed,selected_rate_imputed,pre_series_start,cpi_monthly,cpi_growth,cpi_index
2007-06-01,2007,6,127.41,127.5,128.33,250.57,169.31,0.26,6.4,5.9,3.2,2.0,9.6,11.1,-0.3,10.8,127.5,ifem_dollar,4.848116364598481,False,,False,5.9,-0.016666666666666607,0.0
2007-07-01,2007,7,127.19,127.2,127.52,256.13,172.92,0.26,4.8,6.0,1.1,2.4,9.9,10.8,-0.4,9.4,127.2,ifem_dollar,4.845760650906022,False,,False,6.0,0.016949152542372836,0.0
2007-08-01,2007,8,126.68,126.57,127.43,251.87,170.71,0.26,4.2,6.1,-1.2,2.5,11.2,10.6,5.6,8.9,126.57,ifem_dollar,4.840795514804357,False,,False,6.1,0.016666666666666607,0.0
2007-09-01,2007,9,126.03,125.74,126.5,251.85,170.69,0.26,4.1,5.9,-0.8,2.1,10.5,10.6,3.7,8.3,125.74,ifem_dollar,4.834216282954915,False,,False,5.9,-0.032786885245901565,0.0
2007-10-01,2007,10,124.28,123.56,126.5,251.97,175.36,0.27,4.6,5.7,-0.1,1.7,10.7,10.7,-0.9,7.1,123.56,ifem_dollar,4.816726868050381,False,,False,5.7,-0.03389830508474578,0.0
2007-11-01,2007,11,120.51,119.45,123.8,242.73,173.4,0.26,5.2,5.5,3.2,1.5,7.4,10.3,-4.3,5.2,119.45,ifem_dollar,4.782897873771819,False,,False,5.5,-0.03508771929824561,0.0
2007-12-01,2007,12,118.21,118.11,121.07,236.79,170.61,0.26,6.6,5.4,8.2,1.9,3.6,9.2,-6.5,2.9,118.11,ifem_dollar,4.771616393623756,False,,False,5.4,-0.018181818181818077,0.0
2008-01-01,2008,1,117.98,117.72,120.8,230.09,171.88,0.26,8.6,5.5,12.6,2.9,2.5,7.9,1.4,2.0,117.72,ifem_dollar,4.7683089233652725,False,,False,5.5,0.01851851851851838,0.0
2008-02-01,2008,2,118.21,117.5,119.57,229.26,172.3,0.26,8.0,5.5,8.7,3.3,6.4,7.5,6.4,1.9,117.5,ifem_dollar,4.7664383335842135,False,,False,5.5,0.0,0.0
2008-03-01,2008,3,117.92,116.79,119.0,240.26,181.11,0.27,7.8,5.8,12.4,4.2,0.5,6.8,-1.3,1.0,116.79,ifem_dollar,4.760377450290474,False,,False,5.8,0.05454545454545445,0.0
2008-04-01,2008,4,117.87,117.47,118.95,231.24,183.74,0.28,8.2,6.1,13.1,5.1,1.2,6.4,1.5,0.6,117.47,ifem_dollar,4.766182981835795,False,,False,6.1,0.051724137931034475,0.0
2008-05-01,2008,5,117.83,117.79,118.8,229.2,181.52,0.28,9.7,6.5,14.7,6.1,3.3,6.3,3.71,0.6,117.79,ifem_dollar,4.768903377970693,False,,False,6.5,0.06557377049180335,0.0
2008-06-01,2008,6,117.81,117.74,118.7,229.18,181.45,0.27,12.0,7.0,18.11,7.41,3.61,5.8,7.96,1.34,117.74,ifem_dollar,4.768478803600115,False,,False,7.0,0.07692307692307687,0.0
2008-07-01,2008,7,117.77,117.71,119.0,231.94,183.95,0.28,14.0,7.8,20.9,9.0,4.8,5.4,6.61,1.93,117.71,ifem_dollar,4.768223972424389,False,,False,7.8,0.11428571428571432,0.0
2008-08-01,2008,8,117.74,117.69,119.0,220.26,174.61,0.27,12.4,8.5,18.8,10.7,3.9,4.8,6.6,2.03,117.69,ifem_dollar,4.768054048889571,False,,False,8.5,0.08974358974358987,0.0
2008-09-01,2008,9,117.73,117.62,119.0,208.09,169.13,0.26,13.0,9.2,17.1,12.3,6.9,4.5,8.33,2.43,117.62,ifem_dollar,4.76745908903181,False,,False,9.2,0.08235294117647052,0.0
2008-10-01,2008,10,117.72,117.72,119.0,196.9,154.82,0.24,14.7,10.1,19.2,14.0,7.9,4.3,11.4,3.44,117.72,ifem_dollar,4.7683089233652725,False,,False,10.1,0.09782608695652173,0.0
2008-11-01,2008,11,117.74,117.88,119.1,179.07,148.53,0.23,14.8,10.9,18.1,15.3,9.3,4.5,13.05,4.88,117.88,ifem_dollar,4.769667157869494,False,,False,10.9,0.07920792079207928,0.0
2008-12-01,2008,12,126.48,134.33,137.65,192.0,174.72,0.26,15.1,11.6,18.0,16.1,10.4,5.1,15.29,6.72,134.33,ifem_dollar,4.900299459074922,False,,False,11.6,0.06422018348623837,0.0
2009-01-01,2009,1,145.78,146.59,149.88,206.19,189.34,0.29,14.0,12.0,18.4,16.5,8.0,5.5,12.59,7.65,146.59,ifem_dollar,4.98763957430194,False,,False,12.0,0.034482758620689724,0.0
2009-02-01,2009,2,147.14,149.12,156.93,210.17,186.48,0.28,14.6,12.6,20.0,17.5,7.2,5.6,9.08,7.87,149.12,ifem_dollar,5.004751350937281,False,,False,12.6,0.050000000000000044,0.0
2009-03-01,2009,3,147.72,0.0,174.32,207.92,191.33,0.29,14.4,13.1,16.2,17.7,11.8,6.5,15.31,9.25,0.0,ifem_dollar,,False,,False,13.1,0.039682539682539764,0.0
2009-04-01,2009,4,147.23,0.0,180.27,214.27,192.23,0.29,13.3,13.5,15.3,17.9,10.9,7.3,13.28,10.24,0.0,ifem_dollar,,False,,False,13.5,0.03053435114503822,0.0
2009-05-01,2009,5,147.84,,180.63,225.42,199.6,0.3,13.2,13.8,15.7,17.9,9.9,7.8,12.58,10.98,147.84,das_dollar,4.996130607893374,False,,False,13.8,0.022222222222222365,0.0
2009-06-01,2009,6,148.2,148.54,166.14,239.91,205.65,0.31,11.2,13.7,13.1,17.5,8.5,8.3,9.31,11.08,148.54,ifem_dollar,5.00085428224115,False,,False,13.7,-0.007246376811594346,0.0
2009-07-01,2009,7,148.59,149.88,155.13,240.66,207.36,0.32,11.1,13.4,12.9,16.8,8.3,8.6,12.34,11.55,149.88,ifem_dollar,5.009834973925487,False,,False,13.4,-0.021897810218978075,0.0
2009-08-01,2009,8,151.86,155.23,158.95,248.6,214.48,0.36,11.0,13.3,12.7,16.3,8.0,8.9,9.26,11.76,155.23,ifem_dollar,5.0449078880383516,False,,False,13.3,-0.007462686567164201,0.0
2009-09-01,2009,9,152.3,153.25,158.0,247.02,219.02,0.33,10.4,13.1,12.5,15.9,7.4,8.9,9.3,11.8,153.25,ifem_dollar,5.032070574816321,False,,False,13.1,-0.015037593984962516,0.0
2009-10-01,2009,10,149.36,150.22,153.05,239.53,219.35,0.33,11.6,12.8,13.5,15.4,8.9,9.0,9.4,11.7,150.22,ifem_dollar,5.0121008862578655,False,,False,12.8,-0.022900763358778553,0.0
2009-11-01,2009,11,150.85,151.03,152.95,248.34,223.07,0.34,12.4,12.6,13.5,15.0,10.7,9.1,11.0,11.5,151.03,ifem_dollar,5.01747849257825,False,,False,12.6,-0.01562500000000011,0.0
2009-12-01,2009,12,149.69,149.8,153.48,240.98,216.82,0.33,13.9,12.5,15.5,14.8,11.2,9.2,11.12,11.15,149.8,ifem_dollar,5.00930107108312,False,,False,12.5,-0.007936507936507908,0.0
2010-01-01,2010,1,149.78,150.33,153.55,239.96,211.72,0.32,14.4,12.6,15.9,14.7,12.1,9.6,10.8,11.01,150.33,ifem_dollar,5.012832877639743,False,,False,12.6,0.008000000000000007,0.0
2010-02-01,2010,2,150.22,150.97,152.08,232.66,203.67,0.31,15.6,12.7,16.2,14.4,14.0,10.1,13.39,11.37,150.97,ifem_dollar,5.017081141579645,False,,False,12.7,0.007936507936507908,0.0
2010-03-01,2010,3,149.83,150.08,151.85,223.26,201.38,0.31,14.8,12.8,15.8,14.4,13.2,10.3,12.35,11.16,150.08,ifem_dollar,5.011168485257914,False,,False,12.8,0.007874015748031704,0.0
2010-04-01,2010,4,149.89,150.38,152.0,217.36,186.52,0.28,15.0,12.9,16.3,14.5,12.8,10.4,11.69,11.04,150.38,ifem_dollar,5.01316542394988,False,,False,12.9,0.0078125,0.0
2010-05-01,2010,5,150.31,151.49,153.26,219.42,186.52,0.28,12.9,12.9,13.0,14.3,11.7,10.6,11.64,10.98,151.49,ifem_dollar,5.020519616170232,False,,False,12.9,0.0,0.0
2010-06-01,2010,6,150.19,151.27,153.87,219.42,181.65,0.28,14.1,13.1,15.1,14.4,12.7,10.9,12.42,11.24,151.27,ifem_dollar,5.019066319574108,False,,False,13.1,0.015503875968992276,0.0
2010-07-01,2010,7,150.1,150.27,152.41,227.02,189.83,0.29,13.0,13.3,14.0,14.5,11.3,11.2,10.6,11.1,150.27,ifem_dollar,5.012433676037635,False,,False,13.3,0.01526717557251911,0.0
2010-08-01,2010,8,150.27,150.7,152.23,232.94,191.9,0.29,13.7,13.5,15.1,14.7,12.4,11.5,13.0,11.4,150.7,ifem_dollar,5.01529110563245,False,,False,13.5,0.015037593984962294,0.0
2010-09-01,2010,9,151.03,152.62,153.85,232.86,195.91,0.3,13.6,13.8,14.6,14.9,12.8,12.0,13.4,11.8,152.62,ifem_dollar,5.0279511718614875,False,,False,13.8,0.022222222222222365,0.0
2010-10-01,2010,10,151.25,151.78,153.98,237.51,208.34,0.32,13.4,13.9,14.1,14.9,13.2,12.3,13.0,12.0,151.78,ifem_dollar,5.022432103975767,False,,False,13.9,0.007246376811594235,0.0
2010-11-01,2010,11,150.22,150.55,153.13,237.62,203.64,0.31,12.8,13.9,14.4,15.0,11.7,12.4,11.3,12.1,150.55,ifem_dollar,5.014295254927743,False,,False,13.9,0.0,0.0
2010-12-01,2010,12,150.48,152.63,154.57,232.78,197.27,0.3,11.8,13.7,12.7,14.7,10.9,12.4,10.4,12.0,152.63,ifem_dollar,5.02801669192703,False,,False,13.7,-0.014388489208633115,0.0
2011-01-01,2011,1,151.62,152.57,156.08,236.92,200.57,0.3,12.1,13.5,10.3,14.2,12.1,12.4,10.1,11.9,152.57,ifem_dollar,5.027623507125111,False,,False,13.5,-0.014598540145985384,0.0
2011-02-01,2011,2,151.96,152.75,155.11,242.81,205.58,0.31,11.1,13.2,12.2,13.9,10.6,12.1,10.0,11.6,152.75,ifem_dollar,5.028802598051705,False,,False,13.2,-0.022222222222222254,0.0
2011-03-01,2011,3,152.54,155.21,157.09,243.95,211.17,0.32,12.8,13.0,12.2,13.6,12.8,12.1,12.3,11.6,155.21,ifem_dollar,5.044779038663093,False,,False,13.0,-0.015151515151515138,0.0
2011-04-01,2011,4,153.92,154.6,157.05,249.16,220.08,0.33,11.3,12.7,11.6,13.2,12.9,12.1,12.2,11.7,154.6,ifem_dollar,5.040841136153322,False,,False,12.7,-0.023076923076923106,0.0
2011-05-01,2011,5,154.8,156.17,158.05,250.11,219.66,0.33,12.4,12.6,12.2,13.2,13.0,12.2,11.7,11.7,156.17,ifem_dollar,5.050945157499754,False,,False,12.6,-0.007874015748031482,0.0
2011-06-01,2011,6,154.46,155.66,158.32,248.14,220.22,0.34,10.2,12.3,9.2,12.7,11.5,12.1,10.3,11.5,155.66,ifem_dollar,5.0476741415312425,False,,False,12.3,-0.023809523809523725,0.0
2011-07-01,2011,7,151.82,152.6,163.71,242.51,216.08,0.33,9.4,12.0,7.9,12.1,11.5,12.1,10.2,11.5,152.6,ifem_dollar,5.027820118850356,False,,False,12.0,-0.024390243902439046,0.0
2011-08-01,2011,8,152.72,152.36,163.14,247.53,216.79,0.33,9.3,11.6,8.7,11.6,10.9,12.0,9.7,11.2,152.36,ifem_dollar,5.026246141610403,False,,False,11.6,-0.033333333333333326,0.0
2011-09-01,2011,9,155.26,156.7,158.26,224.88,211.73,0.32,10.3,11.4,9.5,11.2,11.6,11.9,9.9,10.9,156.7,ifem_dollar,5.054333149361975,False,,False,11.4,-0.01724137931034475,0.0
2011-10-01,2011,10,153.26,159.82,161.32,239.15,208.22,0.32,10.5,11.1,9.7,10.8,11.5,11.7,11.7,11.7,159.82,ifem_dollar,5.074048181946317,False,,False,11.1,-0.026315789473684292,0.0
2011-11-01,2011,11,155.71,158.76,160.35,243.45,208.78,0.32,10.5,11.0,9.6,10.4,11.5,11.7,11.0,10.7,158.76,ifem_dollar,5.067393627914864,False,,False,11.0,-0.009009009009009028,0.0
2011-12-01,2011,12,158.23,162.27,163.35,244.53,206.52,0.31,10.3,10.8,11.0,10.3,10.8,11.7,9.9,10.7,162.27,ifem_dollar,5.089261614551446,False,,False,10.8,-0.018181818181818077,0.0
2012-01-01,2012,1,158.38,161.31,164.62,243.27,202.52,0.31,12.6,10.9,13.1,10.5,12.7,11.8,14.3,11.01,161.31,ifem_dollar,5.083327979489696,False,,False,10.9,0.0092592592592593,0.0
2012-02-01,2012,2,157.87,158.59,160.85,246.98,206.71,0.31,11.9,11.0,9.7,10.3,11.9,11.9,12.03,11.18,158.59,ifem_dollar,5.066322255510509,False,,False,11.0,0.00917431192660545,0.0
2012-03-01,2012,3,157.59,157.72,159.41,246.92,206.05,0.31,12.1,10.9,11.8,10.3,15.0,12.1,14.47,11.38,157.72,ifem_dollar,5.060821309009427,False,,False,10.9,-0.009090909090909038,0.0
2012-04-01,2012,4,157.33,157.44,159.37,249.34,205.0,0.31,12.9,11.1,11.2,10.3,14.7,12.2,14.3,11.6,157.44,ifem_dollar,5.059044433303943,False,,False,11.1,0.0183486238532109,0.0
2012-05-01,2012,5,157.28,157.46,159.67,248.03,199.42,0.3,12.7,11.1,12.9,10.4,14.9,12.4,14.5,11.8,157.46,ifem_dollar,5.059171457756321,False,,False,11.1,0.0,0.0
2012-06-01,2012,6,157.44,162.33,163.43,242.42,193.92,0.3,12.9,11.3,12.0,10.6,15.2,12.7,13.7,12.1,162.33,ifem_dollar,5.089631300322754,False,,False,11.3,0.018018018018018056,0.0
2012-07-01,2012,7,157.43,161.33,163.32,243.06,191.56,0.29,12.8,11.6,12.1,11.0,15.0,13.0,13.8,12.4,161.33,ifem_dollar,5.0834519566780525,False,,False,11.6,0.0265486725663715,0.0
2012-08-01,2012,8,157.38,158.97,162.24,244.87,193.28,0.29,11.7,11.8,9.9,11.1,14.7,13.3,13.2,12.7,158.97,ifem_dollar,5.06871550517278,False,,False,11.8,0.017241379310344973,0.0
2012-09-01,2012,9,157.34,157.78,159.8,250.86,200.27,0.3,11.3,11.9,10.2,11.1,13.1,13.5,12.2,12.9,157.78,ifem_dollar,5.061201657666944,False,,False,11.9,0.008474576271186418,0.0
2012-10-01,2012,10,157.31,157.24,159.0,250.45,202.21,0.31,11.7,11.9,11.1,11.2,12.4,13.5,11.4,12.9,157.24,ifem_dollar,5.057773300553659,False,,False,11.9,0.0,0.0
2012-11-01,2012,11,157.31,157.58,159.32,248.69,199.91,0.3,12.3,12.1,11.6,11.4,13.1,13.6,12.3,13.0,157.58,ifem_dollar,5.059933265817542,False,,False,12.1,0.01680672268907557,0.0
2012-12-01,2012,12,157.32,157.33,159.26,251.56,204.3,0.31,12.0,12.2,10.2,11.3,13.7,13.9,12.9,13.3,157.33,ifem_dollar,5.058345510252332,False,,False,12.2,0.008264462809917328,0.0
2013-01-01,2013,1,157.3,156.96,159.12,248.72,206.97,0.31,9.0,11.9,10.1,11.1,11.3,13.7,8.59,12.75,156.96,ifem_dollar,5.055990995817053,False,,False,11.9,-0.024590163934426146,0.0
2013-02-01,2013,2,157.3,157.52,158.7,241.1,208.16,0.32,9.5,11.7,11.0,11.2,11.2,13.7,8.58,12.44,157.52,ifem_dollar,5.05955243433087,False,,False,11.7,-0.01680672268907568,0.0
2013-03-01,2013,3,157.31,158.63,160.0,234.75,201.95,0.31,8.6,11.4,9.5,11.0,7.2,13.0,6.3,11.7,158.63,ifem_dollar,5.066574446420364,False,,False,11.4,-0.02564102564102555,0.0
2013-04-01,2013,4,157.31,158.2,159.81,238.49,202.88,0.31,9.1,11.1,10.0,10.8,6.9,12.3,5.6,11.0,158.2,ifem_dollar,5.063860055333554,False,,False,11.1,-0.026315789473684292,0.0
2013-05-01,2013,5,157.3,158.02,159.57,238.34,202.34,0.31,9.0,10.8,9.3,10.5,6.2,11.5,4.1,10.1,158.02,ifem_dollar,5.062721607294587,False,,False,10.8,-0.027027027027026973,0.0
2013-06-01,2013,6,157.31,160.02,160.98,241.11,205.47,0.31,8.4,10.4,9.6,10.4,5.5,10.7,4.4,9.3,160.02,ifem_dollar,5.075298807421978,False,,False,10.4,-0.03703703703703709,0.0
2013-07-01,2013,7,157.32,161.12,162.43,235.64,203.12,0.3,8.7,10.0,10.0,10.2,6.6,10.0,6.3,8.7,161.12,ifem_dollar,5.0821494289702525,False,,False,10.0,-0.03846153846153855,0.0
2013-08-01,2013,8,157.31,161.15,162.28,241.35,207.23,0.31,8.2,9.8,9.7,10.2,7.2,9.4,6.7,8.2,161.15,ifem_dollar,5.082335608261447,False,,False,9.8,-0.019999999999999907,0.0
2013-09-01,2013,9,157.32,161.96,163.14,251.43,210.2,0.32,8.0,9.5,9.4,10.1,7.4,8.9,7.3,7.8,161.96,ifem_dollar,5.0873493911639605,False,,False,9.5,-0.030612244897959218,0.0
2013-10-01,2013,10,157.42,159.83,165.0,250.86,212.74,0.32,7.8,9.2,9.2,10.0,7.6,8.6,7.6,7.5,159.83,ifem_dollar,5.074110750380562,False,,False,9.2,-0.03157894736842115,0.0
2013-11-01,2013,11,157.27,158.79,167.14,250.76,210.17,0.32,7.9,8.8,9.3,9.8,7.8,8.1,7.8,7.1,158.79,ifem_dollar,5.067582574538005,False,,False,8.8,-0.04347826086956508,0.0
2013-12-01,2013,12,157.27,159.05,171.4,255.13,213.41,0.32,8.0,8.5,9.3,9.7,7.9,7.7,8.0,6.8,159.05,ifem_dollar,5.069218618195153,False,,False,8.5,-0.03409090909090917,0.0
2014-01-01,2014,1,157.29,160.23,171.71,256.59,212.1,0.32,8.0,8.4,9.3,9.6,6.6,7.3,7.4,6.7,160.23,ifem_dollar,5.076610283019789,False,,False,8.4,-0.0117647058823529,0.0
2014-02-01,2014,2,157.31,163.62,169.45,257.81,212.72,0.32,7.7,8.3,9.2,9.5,7.2,7.0,8.0,6.6,163.62,ifem_dollar,5.097546666085552,False,,False,8.3,-0.011904761904761862,0.0
2014-03-01,2014,3,157.3,164.61,171.5,258.95,215.39,0.33,7.8,8.2,9.3,9.5,6.8,7.0,6.7,6.7,164.61,ifem_dollar,5.103579039738994,False,,False,8.2,-0.012048192771084487,0.0
2014-04-01,2014,4,157.29,162.19,170.25,260.67,215.14,0.33,7.9,8.1,9.4,9.4,7.5,7.0,7.6,6.9,162.19,ifem_dollar,5.088768487499598,False,,False,8.1,-0.012195121951219523,0.0
2014-05-01,2014,5,157.29,161.86,166.85,262.41,213.98,0.33,8.0,8.0,9.7,9.4,7.7,7.2,8.6,7.2,161.86,ifem_dollar,5.086731764067556,False,,False,8.0,-0.012345679012345623,0.0
2014-06-01,2014,6,157.29,162.82,167.17,263.29,211.68,0.32,8.2,8.0,9.8,9.5,8.1,7.4,9.0,7.6,162.82,ifem_dollar,5.0926452961458315,False,,False,8.0,0.0,0.0
2014-07-01,2014,7,157.29,162.25,167.71,265.93,211.24,0.32,8.3,8.0,9.9,9.5,7.1,7.4,7.1,7.7,162.25,ifem_dollar,5.0891383555842,False,,False,8.0,0.0,0.0
2014-08-01,2014,8,157.29,161.99,170.36,260.12,207.41,0.32,8.5,8.0,10.0,9.5,6.3,7.3,6.6,7.7,161.99,ifem_dollar,5.0875346049320465,False,,False,8.0,0.0,0.0
2014-09-01,2014,9,157.3,162.93,168.64,254.06,201.0,0.31,8.3,8.0,9.7,9.5,6.3,7.2,6.2,7.6,162.93,ifem_dollar,5.093320660714864,False,,False,8.0,0.0,0.0
2014-10-01,2014,10,157.31,164.64,169.43,250.27,197.63,0.3,8.1,8.0,9.3,9.5,6.3,7.1,6.3,7.4,164.64,ifem_dollar,5.103761272085739,False,,False,8.0,0.0,0.0
2014-11-01,2014,11,160.0,171.1,175.85,249.96,197.6,0.3,7.9,8.0,9.1,9.5,6.3,7.0,6.3,7.3,171.1,ifem_dollar,5.1422481808981475,False,,False,8.0,0.0,0.0
2014-12-01,2014,12,169.68,180.33,188.45,262.86,207.16,0.32,8.0,8.0,9.2,9.5,6.2,6.9,6.3,7.2,180.33,ifem_dollar,5.19478850571918,False,,False,8.0,0.0,0.0
2015-01-01,2015,1,169.68,181.78,196.13,254.39,194.85,0.3,8.2,8.1,9.2,9.5,6.8,6.9,7.1,7.1,181.78,ifem_dollar,5.202797164690624,False,,False,8.1,0.012499999999999956,0.0
2015-02-01,2015,2,169.68,194.48,213.03,274.79,204.78,0.31,8.4,8.1,9.4,9.5,7.0,6.9,7.1,7.1,194.48,ifem_dollar,5.2703293300078675,False,,False,8.1,0.0,0.0
2015-03-01,2015,3,,197.07,222.93,295.6,213.74,0.32,8.5,8.2,9.4,9.5,7.5,6.9,7.5,7.1,197.07,ifem_dollar,5.283558995572491,False,,False,8.2,0.012345679012345734,0.0
2015-04-01,2015,4,,197.0,210.7,294.24,212.11,0.32,8.7,8.2,9.5,9.5,7.7,6.9,7.7,7.1,197.0,ifem_dollar,5.2832037287379885,False,,False,8.2,0.0,0.0
2015-05-01,2015,5,,197.0,219.55,304.79,219.85,0.34,9.0,8.3,9.8,9.5,8.3,7.0,8.3,7.1,197.0,ifem_dollar,5.2832037287379885,False,,False,8.3,0.012195121951219745,0.0
2015-06-01,2015,6,,196.92,218.98,306.06,220.84,0.34,9.2,8.4,10.0,9.5,8.4,7.0,8.4,7.1,196.92,ifem_dollar,5.28279755489,False,,False,8.4,0.012048192771084265,0.0
2015-07-01,2015,7,,196.97,237.15,306.41,216.87,0.33,9.2,8.5,10.0,9.6,8.8,7.2,8.7,7.2,196.97,ifem_dollar,5.2830514328776035,False,,False,8.5,0.011904761904761862,0.0
2015-08-01,2015,8,,197.0,216.64,307.21,219.33,0.33,9.3,8.6,10.1,9.6,9.0,7.4,8.8,7.4,197.0,ifem_dollar,5.2832037287379885,False,,False,8.6,0.0117647058823529,0.0
2015-09-01,2015,9,,197.0,222.68,302.55,221.22,0.34,9.4,8.7,10.2,9.6,8.9,7.6,8.7,7.6,197.0,ifem_dollar,5.2832037287379885,False,,False,8.7,0.011627906976744207,0.0
